,CPUStarvation,etcdNetworkPeer,etcdBackendCommitDur,etcdWallSyncDur,etcdResponseTime,APIServerResponseTime
0,0.047356564680604285,0.050741305676465245,0.07873705701465789,0.11205424674065755,1.0038383381467508,1.0752778783530998
1,0.09294122850246034,0.014480621141520215,0.104044365829845,0.07017166178660683,0.8959358298726057,1.1912951402867682
2,0.03378146591450659,0.10319301957154225,0.0071638141086855945,0.09282880372608131,0.7548619498097895,0.8378779617820774
3,0.05563362946411443,0.5922688716085766,0.35156392404278475,0.03429785405545192,1.6953439284171736,1.97833042175111
4,0.45241865596910114,0.16084726433379334,0.2685350669937471,0.08981486759166997,1.4848327176029645,1.6077480559960613
5,0.18613696018198964,0.004751622422745045,0.04225265109898616,0.6266330830075983,1.3989403497196085,1.5684398691268215
6,0.08169240347365421,0.0299416950372709,0.17488761674799191,0.11547819700189932,1.0397867949872812,1.3605383640423845
7,0.07949542978380392,0.23218407010967038,0.15695163448570573,0.1627239512715077,1.1460916907967982,1.285802645154178
8,0.17083306553080324,0.13673113231631895,0.36949555537798595,0.25611686129823497,1.6056133714822503,1.7076700373151068
9,0.38681486713158375,0.07325632204769374,0.29200785113621225,0.45731916547636353,1.8561768869946722,1.921847686207228
10,0.12823020174168218,0.031673714420640736,0.12521310104108552,0.3383809362862198,1.4017788486050797,1.4429496942871929
11,0.8237949371859777,0.00065068743290778,0.12285626168368058,0.05834168468187543,1.6045653230202146,1.6266011427809821
12,0.008217428523928833,0.49507345049894136,0.3951485390238204,0.09067270777556383,1.5139167956959758,1.5600909740564377
13,0.11845537420602698,0.4251295142406171,0.5462051733512304,0.1821755298471171,1.9292697660527387,2.210677507553218
14,0.16529600906559067,0.13449219052170663,0.07395095076928186,0.026995398856631766,1.1693227247543554,1.179425628877382
15,0.06432110984771078,0.18949479673387698,0.29904876041264533,0.2958530564648076,1.4812114863002432,1.5024481146710127
16,0.024479289790586507,0.1859027833147026,0.28703869134676213,0.06983941975928983,1.089435566988362,1.2121698484487036
17,0.010415623273838576,0.4709841655145606,0.9602907455222734,0.036883058595387284,2.0786155089868443,2.1643960037885153
18,0.37888133280181147,0.0251757126247267,0.11779586401423266,0.4200039217820263,1.5851361570507683,1.6163855389148147
19,0.21523916971094917,0.13082935853697797,0.13020968820495615,0.05808945924056037,1.1342530513119793,1.1729308856117235
20,0.06563617260323924,0.2152598654724369,0.07033966801497216,0.06681874092320368,1.0217911226599656,1.1758233268958036
